HGNC_SYMBOL	GENE
RBM25	RNPC7
RNPEP	RNPEP
RNPEPL1	RNPEPL1
RNPS1	RNPS1
SNRNP70	RNPU1Z
NR4A2	RNR1
RNASE1	RNS1
RNASE2	RNS2
RNASE3	RNS3
RNASEL	RNS4
ABCE1	RNS4I
RNASE6	RNS6
LARS	RNTLS
USP6NL	RNTRE
U2AF1	RNU2AF1
FBL	RNU3IP1
RRP9	RNU3IP2
SNUPN	RNUT1
PHAX	RNUXA
TLX3	RNX
CALR	RO
TRIM21	Ro/SSA
TRIM21	RO52
TROVE2	Ro60
SLC22A6	ROAT1
ZNF423	Roaz
DYNLRB1	ROBLD1
DYNLRB2	ROBLD2
LAMTOR2	ROBLD3
ROBO1	ROBO1
ROBO2	ROBO2
ROBO3	ROBO3
ROBO4	ROBO4
PUF60	RoBPI
RBX1	ROC1
RIT1	ROC1
RNF7	ROC2
CEP104	ROC22
ROCK1	ROCK1
ROCK2	ROCK2
LRRK1	Roco1
LRRK2	ROCO2
DAPK1	ROCO3
MFHAS1	ROCO4
KNTC1	ROD
PTBP3	ROD1
HSD17B6	RODH
RDH16	RODH-4
SLC24A1	RODX
ZBTB32	Rog
ROGDI	ROGDI
DDX52	ROK1
TANC2	rols
TANC2	ROLSA
TANC1	ROLSB
CROCC	ROLT
ROM1	ROM
ROM1	ROM1
KCNJ1	ROMK1
ROMO1	ROMO1
MST1R	RON
FOXN1	RONU
CROCC	rootletin
ROPN1	ROPN1
ROPN1	ROPN1A
ROPN1B	ROPN1B
ROPN1L	ROPN1L
EML4	ROPP120
ROPN1	ropporin
RC3H1	roquin
RORB	ROR-BETA
ROR1	ROR1
RORA	ROR1
ROR2	ROR2
RORA	ROR2
RORA	ROR3
RORA	RORA
RORB	RORB
RORC	RORC
TRIM38	RORET
RORC	RORG
ROS1	ROS
GUCY2D	ROS-GC1
GUCY2F	ROS-GC2
ROS1	ROS1
RSBN1	ROSBIN
MNT	ROX
ZC3H7B	RoXaN
MT-ATP6	RP
RPA1	RP-A
MRPS7	RP-S7
RP1	RP1
MAPRE2	RP1
STK19	RP1
TSR2	RP1-112K5.2
APOBEC4	RP1-127C7.4
AHDC1	RP1-159A19.1
ZBTB8B	RP1-27O5.1
LRRC47	RP1-286D6.3
CEP104	RP1-286D6.4
ADGRG4	RP1-299I16
ADCY10	RP1-313L4.2
FAM133A	RP1-32F7.2
CALHM6	RP1-93H18.5
IMPDH1	RP10
CD180	RP105
PRPF31	RP11
MZT1	RP11-11C5.2
IGSF21	RP11-121A23.1
FSD2	RP11-127F21
LRRC63	RP11-139H14.4
SART3	RP11-13G14
RIMKLA	RP11-157D18.1
UBAC2	RP11-178C10.1
CENPP	RP11-19J3.3
CCDC169	RP11-251J8.1
KHDC1L	RP11-257K9.7
CELA2B	RP11-265F14.2
FAM122B	RP11-308B5.5
UPRT	RP11-311P8.3
FAM72A	RP11-312O7.1
TBC1D8B	RP11-321G1.1
KDF1	RP11-344H11.3
CXorf66	RP11-35F15.2
ARID5A	RP11-363D14
AMER1	RP11-403E24.2
DNLZ	RP11-413M3.2
FAM72B	RP11-439A17.6
KLHL34	RP11-450P7.3
FAM177B	RP11-452F19.2
TPRG1L	RP11-46F15.3
FAAH2	RP11-479E16.1
PNPLA7	RP11-48C7.2
SZT2	RP11-506B15.1
ZMIZ1	RP11-519K18.1
DPCD	RP11-529I10.4
SLC50A1	RP11-540D14.5
SMG5	RP11-54H19.7
PERM1	RP11-54O7.8
C1orf167	RP11-56N19.2
ERICH3	RP11-653A5.1
LYSMD1	RP11-68I18.5
KYAT3	RP11-82K18.3
SMIM10L2B	RP11-85L21.2
GPR107	RP11-88G17
MDH1B	RP11-95H11
CRB1	RP12
PRPF8	RP13
CFAP47	RP13-11B7.1
TMEM201	RP13-15M17.2
TMEM164	RP13-360B22.2
C1orf174	RP13-531C17.2
TULP1	RP14
RPGR	RP15
CA4	RP17
PRPF3	RP18
ABCA4	RP19
RP1L1	RP1L1
RP2	RP2
NUDT19	RP2
RPE65	RP20
OFD1	RP23
EYS	RP25
CERKL	RP26
NRL	RP27
FAM161A	RP28
MAPRE3	RP3
RPGR	RP3
PLCH2	RP3-395M20.1
FAM122C	RP3-473B4.1
FSCN2	RP30
TOPORS	RP31
SNRNP200	RP33
PRCD	RP36
NR2E3	RP37
MERTK	RP38
USH2A	RP39
RHO	RP4
EFCAB7	RP4-534K7.1
CLEC20A	RP4-593C16.2
TMEM234	RP4-622L5
CCDC28B	RP4-622L5.5
LPAR3	RP4-678I3
FYB2	RP4-758N20.2
SPAG17	RP4-776P7.2
BSDC1	RP4-811H24.7
PDE6B	RP40
PROM1	RP41
DCUN1D1	RP42
KLHL7	RP42
PDE6A	RP43
RGR	RP44
CNGB1	RP45
IDH3B	RP46
SAG	RP47
GUCA1B	RP48
CNGA1	RP49
KIAA1755	RP5-1054A22.3
MINOS1	RP5-1056L3.2
FRMPD3	RP5-1070B1.1
KIAA2013	RP5-1077B9.1
ADIG	RP5-1100H13.2
DEFB132	RP5-1103G7.6
DENND2C	RP5-1156J9.1
DRAM2	RP5-1180E21.1
DENND2D	RP5-1180E21.2
RC3H1	RP5-1198E17.5
PRAMEF4	RP5-845O24.6
EBF4	RP5-860F19.3
FAM72C	RP5-998N21.9
BEST1	RP50
TTC8	RP51
RDH12	RP53
C2orf71	RP54
ARL6	RP55
IMPG2	RP56
PDE6G	RP57
ZBTB18	RP58
ZNF513	RP58
DHDDS	RP59
PRPF6	RP60
CLRN1	RP61
MAK	RP62
C8orf37	RP64
CDHR1	RP65
RBP3	RP66
ARL2BP	RP66
NEK2	RP67
PRPH2	RP7
PDCD2	RP8
RP9	RP9
RPA1	RPA1
POLR1A	RPA1
ZNRD1	RPA12
POLR1D	RPA16
RPA2	RPA2
POLR1B	RPA2
RPA3	RPA3
UMAD1	RPA3-AS1
POLR1C	RPA39
UMAD1	RPA3OS
RPA4	RPA4
POLR1C	RPA40
POLR1C	RPA5
RPA1	RPA70
POLR1D	RPA9
POLR2E	RPABC1
POLR2L	RPABC5
POLR1C	RPAC1
POLR1D	RPAC2
RPAIN	RPAIN
RPAP1	RPAP1
RPAP2	RPAP2
RPAP3	RPAP3
GPN1	RPAP4
POLR2A	RPB1
POLR2K	RPB10alpha
POLR2L	RPB10beta
POLR2J	RPB11
POLR2J	RPB11A
POLR2J2	RPB11b1
POLR2J	RPB11m
POLR2B	RPB2
POLR2C	RPB3
POLR2E	RPB5
POLR2F	RPB6
POLR2G	RPB7
POLR2L	RPB7.6
POLR2H	RPB8
POLR2I	RPB9
RTCA	RPC
POLR3A	RPC1
POLR3K	RPC11
POLR3A	RPC155
POLR3B	RPC2
POLR3C	RPC3
POLR3G	RPC32
POLR3F	RPC39
POLR3D	RPC4
POLR3E	RPC5
POLR3F	RPC6
POLR3C	RPC62
POLR3G	RPC7
POLR3H	RPC8
RCL1	RPCL1
HDAC2	RPD3
HDAC3	RPD3
HDAC8	RPD3
HDAC3	RPD3-2
HDAC1	RPD3L1
RPE	RPE
RPE65	RPE65
RPEL1	RPEL1
PHACTR1	RPEL1
SBSPON	RPESP
POU6F2	RPF-1
RPF1	RPF1
NEDD4	RPF1
RPF2	RPF2
RPGR	RPGR
RPGRIP1	RPGRIP
RPGRIP1	RPGRIP1
RPGRIP1L	RPGRIP1L
WDR44	RPH11
RPH3A	RPH3A
RPH3AL	RPH3AL
RPIA	RPIA
RUNDC3B	RPIB9
RUNDC3A	RPIP8
RUNDC3B	RPIP9
RPL10	RPL10
RPL15	RPL10
RPL10A	RPL10A
RPL10L	RPL10L
RPL11	RPL11
RPL12	RPL12
RPL13	RPL13
MRPL13	RPL13
RPL13A	RPL13A
RPL14	RPL14
RPL15	RPL15
RPL23	rpL17
RPL17	RPL17
RPL18	RPL18
RPL18A	RPL18A
RPL19	RPL19
RPL21	RPL21
RPL22	RPL22
RPL22L1	RPL22L1
RPL17	rpL23
RPL23	RPL23
RPL23A	RPL23A
MRPL23	RPL23L
RPL24	RPL24
RSL24D1	RPL24
RSL24D1	RPL24L
RPL26	RPL26
RPL26L1	RPL26L1
RPL26L1	RPL26P1
RPL27	RPL27
RPL27A	RPL27A
RPL28	RPL28
RPL29	RPL29
RPL29	RPL29P10
RPL3	RPL3
RPL30	RPL30
RPL31	RPL31
RPL32	RPL32
MRPL33	RPL33L
RPL34	RPL34
RPL35	RPL35
RPL35A	RPL35A
RPL36	RPL36
RPL36A	RPL36A
RPL36AL	RPL36A
RPL36AL	RPL36AL
RPL37	RPL37
RPL37A	RPL37A
RPL38	RPL38
RPL39	RPL39
RPL39L	RPL39L
RPL39L	RPL39L1
RPL39	RPL39P42
RPL3L	RPL3L
RPL4	RPL4
UBA52	RPL40
RPL41	RPL41
RPL36A	RPL44
RPL5	RPL5
RPL6	RPL6
RPL7	RPL7
RPL7A	RPL7A
RPL7L1	RPL7L1
RPL8	RPL8
RPL9	RPL9
RPLP0	RPLP0
RPLP1	RPLP1
RPLP2	RPLP2
RPL15	RPLY10
MRPL36	RPMJ
MRPL12	RPML12
MRPL13	RPML13
MRPL2	RPML14
MRPL19	RPML15
MRPL37	RPML2
MRPL22	RPML25
MRPL17	RPML26
MRPL41	RPML27
MRPL30	RPML28
MRPL38	RPML3
MRPL3	RPML3
MRPL42	RPML31
MRPL14	RPML32
MRPL39	RPML5
MRPL15	RPML7
MRPL10	RPML8
MRPS12	RPMS12
MRPS26	RPMS13
MRPS17	RPMS17
MRPS25	RPMS25
MRPS6	RPMS6
MRPS7	RPMS7
MRPS9	RPMS9
RPN2	RPN-II
PSMD2	Rpn1
RPN1	RPN1
PSMD4	Rpn10
PSMD14	Rpn11
PSMD8	Rpn12
ADRM1	Rpn13
PAAF1	Rpn14
PSMD1	Rpn2
RPN2	RPN2
PSMD3	Rpn3
PSMD9	Rpn4
PSMD12	Rpn5
PSMD11	Rpn6
PSMD6	Rpn7
PSMD7	Rpn8
PSMD13	Rpn9
RPN2	RPNII
POLR1B	Rpo1-2
POLR1D	RPO1-3
POLR1A	RPO1-4
RPLP0	RPP0
RPP14	RPP14
POP7	RPP2
RPLP2	RPP2
POP7	RPP20
RPP21	RPP21
RPP25	RPP25
RPP25L	RPP25L
POP4	RPP29
RPP30	RPP30
RPP38	RPP38
RPP40	RPP40
MAP7D1	RPRC1
RPRD1A	RPRD1A
RPRD1B	RPRD1B
RPRD2	RPRD2
RPRM	RPRM
RPRML	RPRML
RPS10	RPS10
RPS11	RPS11
RPS12	RPS12
MRPS12	RPS12
RPS13	RPS13
RPS14	RPS14
RPS15	RPS15
RPS15A	RPS15A
RPS16	RPS16
RPS17	RPS17
RPS17	RPS17L
RPS17	RPS17L1
RPS17	RPS17L2
RPS18	RPS18
RPS19	RPS19
RPS19BP1	RPS19BP1
RPS2	RPS2
RPS20	RPS20
RPS21	RPS21
RPS23	RPS23
RPS24	RPS24
RPS25	RPS25
RPS26	RPS26
RPS27	RPS27
RPS27A	RPS27A
RPS27L	RPS27L
RPS28	RPS28
RPS29	RPS29
RPS3	RPS3
FAU	RPS30
RPS3A	RPS3A
RPS4X	RPS4
RPS4X	RPS4X
RPS4Y1	RPS4Y
RPS4Y1	RPS4Y1
RPS4Y2	RPS4Y2
RPS4Y2	RPS4Y2P
RPS5	RPS5
RPS6	RPS6
RPS6KA1	RPS6KA1
RPS6KA2	RPS6KA2
RPS6KA3	RPS6KA3
RPS6KA4	RPS6KA4
RPS6KA5	RPS6KA5
RPS6KA6	RPS6KA6
RPS6KB1	RPS6KB1
RPS6KB2	RPS6KB2
RPS6KC1	RPS6KC1
RPS6KL1	RPS6KL1
RPS7	RPS7
RPS8	RPS8
RPS9	RPS9
RPSA	RPSA
MRPS12	RPSM12
RPTN	RPTN
RPTOR	RPTOR
PTPRA	RPTPA
PTPRZ1	RPTPB
PTPRG	RPTPG
PTPRT	RPTPrho
PTPRM	RPTPU
SNRNP70	RPU1
RPUSD1	RPUSD1
RPUSD2	RPUSD2
RPUSD3	RPUSD3
RPUSD4	RPUSD4
HESX1	RPX
RPL15	RPYL10
CNOT9	RQCD1
RRAD	RRAD
RRAGA	RRAGA
RRAGB	RRAGB
RRAGC	RRAGC
RRAGD	RRAGD
RRAS	RRAS
RRAS2	RRAS2
MRAS	RRAS3
GRWD1	RRB1
RARB	RRB2
RRBP1	RRBP1
RREB1	RREB1
MRRF	RRF
SMYD5	RRG1
RRH	RRH
RRM1	RRM1
RRM2	RRM2
RRM2B	RRM2B
MRM2	RRMJ2
RRN3	RRN3
RRNAD1	RRNAD1
RHBDL1	RRP
RRP1	RRP1
RRP1B	RRP1
RIOK1	RRP10
RRP12	RRP12
SURF6	RRP14
RRP15	RRP15
NOL12	RRP17
RASL10B	RRP17
RRP1	RRP1A
RRP1B	RRP1B
PNO1	RRP20
RASL10A	RRP22
DDX47	RRP3
RRP36	RRP36
EXOSC2	RRP4
EXOSC3	RRP40
EXOSC3	Rrp40p
EXOSC4	RRP41
EXOSC4	RRP41A
EXOSC5	RRP41B
EXOSC4	Rrp41p
EXOSC7	RRP42
EXOSC7	Rrp42p
EXOSC8	RRP43
EXOSC8	Rrp43p
DIS3	RRP44
EXOSC9	RRP45
EXOSC9	Rrp45p
EXOSC5	RRP46
EXOSC5	Rrp46p
C1D	Rrp47
EXOSC2	Rrp4p
PDCD11	RRP5
EXOSC10	RRP6
EXOSC10	Rrp6p
RRP7A	Rrp7
RRP7A	RRP7A
RRP8	RRP8
RRP9	RRP9
DACT3	RRR1
RRS1	RRS1
DPH7	RRT2
PITX2	RS
RS1	RS
RS1	RS1
RSC1A1	RS1
DCTPP1	RS21C6
RSAD1	RSAD1
RSAD2	RSAD2
TYW1	RSAFD1
TYW1B	RSAFD2
RSBN1	RSBN1
RSBN1L	RSBN1L
RSC1A1	RSC1A1
SMARCD1	Rsc6p
SMARCD2	Rsc6p
SMARCD3	Rsc6p
TLR1	rsc786
SMARCC1	Rsc8
SMARCC2	Rsc8
DHRS3	Rsdr1
TYRO3	RSE
SF3B3	RSE1
RSF1	RSF-1
RSF1	RSF1
RSG1	RSG1
RSPH6A	RSHL1
RSPH3	RSHL2
RSPH4A	RSHL3
RPS6KA1	RSK
RPS6KA2	RSK
RPS6KA3	RSK
RPS6KA4	RSK-B
RPS6KA1	RSK1
RPS6KA3	RSK2
RPS6KA2	RSK3
RPS6KA6	RSK4
RSL1D1	RSL1D1
RSL24D1	RSL24D1
SELENON	RSMD1
CLIP1	RSN
CLIP3	RSNL1
CLIP4	RSNL2
RSU1	RSP-1
RSPH3	RSP3
RSPH6A	RSP4
RSPH1	RSP44
NEDD4L	RSP5
RSPH6A	RSP6
RSPH1	RSPH1
RSPH1	RSPH10A
RSPH10B	RSPH10B
RSPH10B2	RSPH10B2
ROPN1L	RSPH11
PPIL6	RSPH12
RSPH14	RSPH14
DNAJB13	RSPH16A
DNAJB1	RSPH16B
DYNLL2	RSPH22
NME5	RSPH23
RSPH3	RSPH3
RSPH4A	RSPH4A
RSPH6A	RSPH4B
RSPH6A	RSPH6A
RSPH4A	RSPH6B
RSPH9	RSPH9
RSPO1	RSPO1
RSPO2	RSPO2
RSPO3	RSPO3
RSPO4	RSPO4
RSPO1	RSPONDIN
RSPRY1	RSPRY1
RSRC1	RSRC1
RSRC2	RSRC2
MEF2A	RSRFC4
MEF2A	RSRFC9
MEF2B	RSRFR2
RSRP1	RSRP1
SELENON	RSS
SLC22A12	RST
AMTN	RSTI689
CREBBP	RSTS
RSU1	RSU1
KSR1	RSU2
SNRPN	RT-LI
ODF1	RT7
SLC4A1	RTA1A
ATP6V1B1	RTA1B
ATP6V0A4	RTA1C
ATP6V0A4	RTADR
RTBDN	RTBDN
RTCA	RTC1
RTCA	RTCA
RTCB	RTCB
RTCA	RTCD1
RSPH14	RTDR1
TEAD4	RTEF-1
RTEL1	RTEL
RTEL1	RTEL1
RTF1	RTF1
C14orf93	RTFC
RTFDC1	RTFDC1
DDR1	RTK6
RTKN	RTKN
RTKN2	RTKN2
RTL1	RTL1
RTL10	RTL10
PEG10	RTL2
RTL3	RTL3
RTL4	RTL4
RTL5	RTL5
RTL6	RTL6
LDOC1	RTL7
RTL8A	RTL8A
RTL8B	RTL8B
RTL8C	RTL8C
RTL9	RTL9
RTN1	RTN1
RTN2	RTN2
RTN3	RTN3
RTN3	RTN3-A1
RTN4	RTN4
RTN4IP1	RTN4IP1
RTN4R	RTN4R
RTN4RL1	RTN4RL1
RTN4RL2	RTN4RL2
MORN4	rtp
NDRG1	RTP
RTP1	RTP1
RTP2	RTP2
RTP3	RTP3
RTP4	RTP4
RTP5	RTP5
DDIT4	RTP801
DDIT4L	Rtp801L
NR6A1	RTR
RPAP2	Rtr1
RTRAF	RTRAF
ENOSF1	rTS
CREBBP	RTS
KIN	Rts2
MECP2	RTT
RTTN	RTTN
GLIPR1	RTVP1
SFMBT1	RU1
DCDC2	RU2
HPS5	RU2
KAAG1	RU2
KAAG1	RU2AS
RUBCN	RUBCN
RUBCNL	RUBCNL
RUBCN	rubicon
RUFY1	RUFY1
RUFY2	RUFY2
RUFY3	RUFY3
RUFY4	RUFY4
POGLUT1	Rumi
RUBCN	rundataxin
RUNDC1	RUNDC1
SNX29	RUNDC2A
RUNDC3A	RUNDC3A
RUNDC3B	RUNDC3B
RUNX1	RUNX1
RUNX1T1	RUNX1T1
CBFA2T3	RUNX1T3
RUNX2	RUNX2
RUNX3	RUNX3
KAT6A	RUNXBP2
RUSC1	RUSC1
RUSC2	RUSC2
SGSM3	RUSC3
SGSM2	RUTBC1
SGSM1	RUTBC2
SGSM3	RUTBC3
RUVBL1	RUVBL1
RUVBL2	RUVBL2
RUVBL1	Rvb1
RUVBL1	RVB1
RUVBL2	Rvb2
RUVBL2	RVB2
GPR32	RVDR1
CMKLR1	RVER1
CLDN3	RVP1
NR1D2	RVR
TMEM131	RW1
RWDD1	RWDD1
RWDD2A	RWDD2
RWDD2A	RWDD2A
RWDD2B	RWDD2B
RWDD3	RWDD3
RWDD4	RWDD4
RWDD4	RWDD4A
IMPACT	RWDD5
RAX	RX
RXFP1	RXFP1
RXFP2	RXFP2
RXFP3	RXFP3
RXFP4	RXFP4
RXFP1	RXFPR1
RXFP2	RXFPR2
RXFP3	RXFPR3
RXFP4	RXFPR4
RLN3	RXN3
RXRA	RXRA
RXRB	RXRB
RXRG	RXRG
SNRNP27	RY1
BPIFB3	RYA3
RYBP	RYBP
SCGB1C1	RYD5
C19orf66	RyDEN
RYK	RYK
RYK	RYK1
RYR1	RYR
RYR1	RYR1
RYR2	RYR2
RYR3	RYR3
SDC4	ryudocan
RNF13	RZF
SLC50A1	RZPDo834D038D
RORA	RZRA
RORB	RZRB
RORC	RZRG
AKAP1	S-AKAP84
MAG	S-MAG
STRN3	S/G2NA
PSMD1	S1
EFEMP1	S1-5
PSMD6	S10
RPS10	S10
L1CAM	S10
S100A1	S100-alpha
S100Z	S100-zeta
S100A1	S100A
S100A1	S100A1
S100A10	S100A10
S100A11	S100A11
S100A12	S100A12
S100A13	S100A13
S100A14	S100A14
S100A14	S100A15
S100A7A	S100A15
S100A16	S100A16
HRNR	S100A16
TCHHL1	S100A17
HRNR	S100a18
S100A2	S100A2
S100A3	S100A3
S100A4	S100A4
S100A5	S100A5
S100A6	S100A6
CACYBP	S100A6BP
S100A7	S100A7
S100A7A	S100A7A
S100A7L2	s100a7b
S100A7	S100A7c
S100A7A	S100A7f
S100A7A	S100A7L1
S100A7L2	S100A7L2
S100A8	S100A8
S100A9	S100A9
SNTN	S100AL
S100B	S100B
S100B	S100beta
S100A11	S100C
S100A5	S100D
S100A3	S100E
S100A16	S100F
S100G	S100G
S100A2	S100L
S100P	S100P
S100PBP	S100PBP
S100PBP	S100PBPR
S100Z	S100Z
RPS11	S11
HTR1B	S12
PSMD7	S12
RPS12	S12
RPS13	S13
PSMD8	S14
RPS14	S14
THRSP	S14
RPS15	S15
CD27	S152
RPS15A	S15A
RPS16	S16
RBM25	S164
RPS17	S17
CYP17A1	S17AH
RPS18	S18
PSEN1	S182
RPS19	S19
MBTPS1	S1P
S1PR1	S1PR1
S1PR2	S1PR2
S1PR3	S1PR3
S1PR4	S1PR4
S1PR5	S1PR5
TMBIM4	S1R
PSMD2	S2
RPS2	S2
RPS20	S20
RPS21	S21
RPS23	S23
RPS24	S24
RPS25	S25
RPS26	S26
RPS27	S27
RPS27A	S27A
RPS28	S28
RPS29	S29
MBTPS2	S2P
SIGLEC12	S2V
PSMD3	S3
RPS3	S3
PLIN4	S3-12
FAU	S30
RPS3A	S3A
PSMC1	S4
RPS4X	S4
RPS4Y1	S4
SSC4D	S4D-SRCRB
RPS5	S5
CRIM1	S52
PSMD4	S5A
PSMD5	S5B
SSC5D	S5D-SRCRB
MRPS5	S5mt
PSMC4	S6
RPS6	S6
RPS6KB1	S6K1
PSMC2	S7
RPS7	S7
PSMC5	S8
RPS8	S8
A2M	S863-7
PSMD11	S9
RPS9	S9
MRPS9	S9mt
ACSM3	SA
RPSA	SA
STAG1	SA-1
STAG2	SA-2
STAG1	SA1
STAG2	SA2
MBTD1	SA49P01
SAA1	SAA
SAA1	SAA1
SAA2	SAA2
SAA4	SAA4
SAAL1	SAAL1
PCSK1N	SAAS
SLC5A4	SAAT1
SH3BP5	Sab
ADCY10	SAC
SACM1L	SAC1
INPP5F	SAC2
FIG4	SAC3
MCM3AP	SAC3
SAC3D1	SAC3D1
ADCY10	SACI
SACM1L	SACM1L
VPS52	SACM2L
SACS	SACS
ADCY10	Sacy
USP39	SAD1
SAE1	SAE1
UBA2	SAE2
SWI5	SAE3
HNRNPU	SAF-A
DPY30	Saf19
SIGLEC8	SAF2
SAFB	SAFB
SAFB	SAFB1
SAFB2	SAFB2
SAG	SAG
RNF7	SAG
SAGE1	SAGE
SAGE1	SAGE1
ACSM3	SAH
AHCY	SAHH
PLK4	Sak
AKAP1	SAKAP84
UBXN1	SAKS1
SALL1	SALL1
SALL2	SALL2
SALL3	SALL3
SALL4	SALL4
LRFN2	SALM1
LRFN1	SALM2
LRFN4	SALM3.
LRFN3	SALM4
LRFN5	SALM5
KHDRBS3	SALP
RXFP3	SALPR
DMBT1	SALSA
SAV1	salvador
LYG1	SALW1939
SAMM50	SAM50
KHDRBS1	Sam68
SAMD1	SAMD1
SAMD10	SAMD10
SAMD11	SAMD11
SAMD12	SAMD12
SAMD13	SAMD13
SAMD14	SAMD14
SAMD15	SAMD15
SARM1	SAMD2
SAMD3	SAMD3
SAMD4A	SAMD4
SAMD4A	SAMD4A
SAMD4B	SAMD4B
SAMD5	SAMD5
ANKS6	SAMD6
SAMD7	SAMD7
SAMD8	SAMD8
SAMD9	SAMD9
SAMD9L	SAMD9L
AMD1	SAMDC
SAMHD1	SAMHD1
SAMM50	SAMM50
TMEM201	SAMP1
SPACA4	SAMP14
SPACA1	SAMP32
MAT1A	SAMS
MAT1A	SAMS1
MAT2A	SAMS2
SAMSN1	SAMSN1
DDHD2	SAMWD1
NAA50	San
TIGD7	Sancho
MON1A	SAND1
MON1B	SAND2
USH1G	Sans
APCS	SAP
SH2D1A	SAP
PTPRH	SAP-1
DLG3	SAP-102
GM2A	SAP-3
DLG4	SAP-90
DLG1	SAP-97
DEFB4A	SAP1
ELK4	SAP1
PSAP	SAP1
DLG3	SAP102
SF3A1	SAP114
SAP130	SAP130
SF3B3	SAP130
SF3B2	SAP145
SF3B6	SAP14a
PHF5A	SAP14b
SF3B1	SAP155
SAP18	SAP18
ARID4B	SAP180
SAP18	SAP18p
PPP6R1	SAP190
PPP6R2	SAP190
PPP6R3	SAP190
ELK3	SAP2
SAP25	SAP25
SAP30	SAP30
SAP30BP	SAP30BP
SAP30L	SAP30L
SUDS3	SAP45
SF3B4	SAP49
SF3A3	SAP61
SF3A2	SAP62
DLG4	SAP90
DLG1	SAP97
DLGAP1	SAPAP1
DLGAP3	SAPAP3
DLGAP4	SAPAP4
SAPCD1	SAPCD1
SAPCD2	SAPCD2
MAPK9	SAPK
MAPK12	SAPK-3
MAPK8	SAPK1
MAPK11	SAPK2
MAPK12	SAPK3
MAPK13	SAPK4
MAP2K6	SAPKK3
NUSAP1	SAPL
PPP6R3	SAPL
PPP6R3	SAPLa
SKAP2	SAPS
PPP6R1	SAPS1
PPP6R2	SAPS2
PPP6R3	SAPS3
IQGAP1	SAR1
SAR1A	SAR1
SAR1A	SAR1A
SAR1B	SAR1B
SAR1A	Sara
ZFYVE9	SARA
SAR1A	SARA1
SAR1B	SARA2
SARAF	SARAF
P2RY1	SARCC
KLHL41	SARCOSIN
SARDH	SARDH
C1orf116	SARG
SARM1	SARM
SARM1	SARM1
SARNP	SARNP
ANKRD42	SARP
SFRP2	SARP1
SFRP1	SARP2
SFRP5	SARP3
SARS	SARS
SARS2	SARS
SARS2	SARS2
SARS2	SARSM
SART1	SART1
DSE	SART2
SART3	SART3
NANS	SAS
TSPAN31	SAS
CENPJ	Sas-4
SASS6	SAS-6
UTP3	SAS10
ASTL	SAS1B
SASS6	SAS6
SASH1	SASH1
SAMSN1	SASH2
SASH3	SASH3
ASPRV1	SASPase
CENPJ	SASS4
SASS6	SASS6
MAST1	SAST
OLAH	SAST
SAT1	SAT
SLC26A1	SAT-1
SAT1	SAT1
SLC38A1	SAT1
SAT2	SAT2
SLC38A2	SAT2
ST3GAL4	SAT3
SATB1	SATB1
SATB2	SATB2
SATL1	SATL1
SLC1A4	SATT
SAV1	SAV1
NKX1-1	SAX2
KIF1C	SAX2
ROBO1	SAX3
SAXO1	SAXO1
SAXO2	SAXO2
SAYSD1	SAYSD1
TBL3	SAZD
SHKBP1	Sb1
SMC1A	SB1.8
CCNL2	SB138
TMUB1	SB144
LYSMD1	SB145
EEF2KMT	SB153
GNPDA2	SB52
DNAJC9	SB73
WSB2	SBA2
SLC6A15	SBAT1
RNF41	SBBI03
PRDX5	SBBI10
INTS12	SBBI22
KLHL7	SBBI26
SNX24	SBBI31
SNX25	SBBI31
SLAMF8	SBBI42
JOSD2	SBBI54
PGLYRP4	SBBI67
SELENOS	SBBI8
KTI12	SBBI81
SAMHD1	SBBI88
SERINC3	SBBI99
MYNN	SBBIZ1
SLC4A7	SBC2
ACADSB	SBCAD
TRAPPC4	SBDN
SBDS	SBDS
MUCL1	SBEM
ZNF143	SBF
SBF1	SBF1
SBF2	SBF2
SBK1	Sbk
SBK1	SBK1
SBK2	SBK2
SBK3	SBK3
STON1	SBLF
AR	SBMA
SBNO1	SBNO1
SBNO2	SBNO2
HMGB1	SBP-1
MEGF8	SBP1
SECISBP2	SBP2
SBSN	SBSN
SBSPON	SBSPON
ZNF695	SBZF3
ERMAP	SC
SRSF2	SC-35
TCF19	SC1
TECR	SC2
SRSF2	SC35
MSMO1	SC4MOL
SC5D	SC5D
SC5D	SC5DL
P3H4	SC65
LY6E	SCA-2
ATXN1	SCA1
ATXN10	SCA10
TTBK2	SCA11
PPP2R2B	SCA12
KCNC3	SCA13
PRKCG	SCA14
ITPR1	SCA15
ITPR1	SCA16
TBP	SCA17
KCND3	SCA19
ATXN2	SCA2
TMEM240	SCA21
KCND3	SCA22
PDYN	SCA23
FGF14	SCA27
AFG3L2	SCA28
ITPR1	SCA29
ATXN3	SCA3
TK2	SCA31
BEAN1	SCA31
ELOVL4	SCA34
TGM6	SCA35
NOP56	SCA36
ELOVL5	SCA38
PLEKHG4	SCA4
CCDC88C	SCA40
SPTBN2	SCA5
CACNA1A	SCA6
ATXN7	SCA7
ACADS	SCAD
DHRS4	SCAD-SRL
SCAF1	SCAF1
PPIG	SCAF10
SCAF11	SCAF11
SCAF4	SCAF4
SCAF8	SCAF8
SCAI	SCAI
SORBS3	SCAM-1
SCAMP1	SCAMP1
SCAMP2	SCAMP2
SCAMP3	SCAMP3
SCAMP1	SCAMP37
